_id,term,frequency,kb_id,type
67118a0ca620e436ef12f01a,foreman conference leadership,3,,ORG
67118a0ca620e436ef12f01b,vocational education of,3,,ORG
67118a0ca620e436ef12f01c,the university of cincinnati,15,,ORG
67118a0ca620e436ef12f021,occupation mechanical air transportation,3,,ORG
67118a0ca620e436ef12f023,howard hk tower,3,,ORG
67118a0ca620e436ef12f025,youngstown & loveland,3,,ORG
67118a0ca620e436ef12f02f,carmen helper cumberland back shop,3,,ORG
67118a0ca620e436ef12f033,station & dept,3,,ORG
67118a0ca620e436ef12f037,employment division rate of pay employee,3,,ORG
67118a0ca620e436ef12f039,194832 appl,3,,ORG
67118a0ca620e436ef12f03a,laborer m.p. wheeling,3,,ORG
67118a0ca620e436ef12f03b,shop laborer wheeling m p,3,,ORG
67118a0ca620e436ef12f03c,labor wheeling stores,3,,ORG
67118a0ca620e436ef12f03d,shop laborer stores,3,,ORG
67118a0ca620e436ef12f03f,shop laborer m p,3,,ORG
67118a0ca620e436ef12f041,extra man wheeling,6,,ORG
67118a0ca620e436ef12f044,fw,6,,ORG
67118a0ca620e436ef12f045,sheets labor,3,,ORG
67118a0ca620e436ef12f047,"labor supervision of w
",3,,ORG
67118a0ca620e436ef12f04a,"shop helper s.
transportation",3,,ORG
67118a0ca620e436ef12f04d,field worker,3,,ORG
67118a0ca620e436ef12f050,m p laborer,3,,ORG
67118a0ca620e436ef12f05b,n.o. temp,3,,ORG
67118a0ca620e436ef12f05c,re-exp,3,,ORG
67118a0ca620e436ef12f05f,r.r. cert no,9,,ORG
67118a0ca620e436ef12f061,idgf 5805,3,,ORG
67118a0ca620e436ef12f062,termnl,3,,ORG
67118a0ca620e436ef12f063,ltr 601-8,3,,ORG
67118a0ca620e436ef12f066,locf /cc chg,3,,ORG
67118a0ca620e436ef12f069,nw*,3,,ORG
67118a0ca620e436ef12f06c,occ hetf 3-3-71,3,,ORG
67118a0ca620e436ef12f070,pa. f/li,3,,ORG
67118a0ca620e436ef12f071,trackman operating,3,,ORG
67118a0ca620e436ef12f077,yefeld oy student,3,,ORG
67118a0ca620e436ef12f079,perms cairportivye,3,,ORG
67118a0ca620e436ef12f07a,orlaustin pa6-02  ,3,,ORG
67118a0ca620e436ef12f07c,ur67movetna mentioned/ mason,3,,ORG
67118a0ca620e436ef12f07e,classaop ut,3,,ORG
67118a0ca620e436ef12f07f,classaopr,3,,ORG
67118a0ca620e436ef12f082,fmpbm45,3,,ORG
67118a0ca620e436ef12f083,equipment fa,3,,ORG
67118a0ca620e436ef12f084,drp,3,,ORG
67118a0ca620e436ef12f085,/ex,3,,ORG
67118a0ca620e436ef12f08b,haydite bin hydraulic,3,,ORG
67118a0ca620e436ef12f08c,brick co.,3,,ORG
67118a0ca620e436ef12f08e,flagman w.i. piwovar,3,,ORG
67118a0ca620e436ef12f08f,db-33134-1,3,,ORG
67118a0ca620e436ef12f091,the t.j. paisley company plant,3,,ORG
67118a0ca620e436ef12f096,riley,30,,ORG
67118a0ca620e436ef12f097,lasti,3,,ORG
67118a0ca620e436ef12f09b,monthly waggs,3,,ORG
67118a0ca620e436ef12f09e,738.00 prm,3,,ORG
67118a0ca620e436ef12f09f,commerce new york 775.00 promoted,3,,ORG
67118a0ca620e436ef12f0a1,"p-519
social security no",3,,ORG
67118a0ca620e436ef12f0a3,school) college,3,,ORG
67118a0ca620e436ef12f0a7,asst chf clk,9,,ORG
67118a0ca620e436ef12f0a8,rio,6,,ORG
67118a0ca620e436ef12f0ae,"greenwald
t.
m.
exǘ",3,,ORG
67118a0ca620e436ef12f0b1,paycheck clerk,3,,ORG
67118a0ca620e436ef12f0b2,the paymaster department,3,,ORG
67118a0ca620e436ef12f0b4,"lou
social security",3,,ORG
67118a0ca620e436ef12f0b5,"d.o.
div",3,,ORG
67118a0ca620e436ef12f0b9,trackman balto motw penn,3,,ORG
67118a0ca620e436ef12f0bd,track.to,3,,ORG
67118a0ca620e436ef12f0c1,toledo gen 43 fulled,3,,ORG
67118a0ca620e436ef12f0c8,fireman cumb,42,,ORG
67118a0ca620e436ef12f0c9,akongations,3,,ORG
67118a0ca620e436ef12f0ce,date occupation division operating,9,,ORG
67118a0ca620e436ef12f0d0,n.c. div,3,,ORG
67118a0ca620e436ef12f0d2,shop labtior,3,,ORG
67118a0ca620e436ef12f0d3,reinstead &,3,,ORG
67118a0ca620e436ef12f0d4,wheeling reinstated &,3,,ORG
67118a0ca620e436ef12f0d5,akron-ch,3,,ORG
67118a0ca620e436ef12f0d6,m.p. lorain .43 fururl_13537,3,,ORG
67118a0ca620e436ef12f0e1,b&o 257327,3,,ORG
67118a0ca620e436ef12f0e9,w.p.2577,3,,ORG
67118a0ca620e436ef12f0ed,"sw
dept: balto
div",3,,ORG
67118a0ca620e436ef12f0f2,exasloar namg company loc,3,,ORG
67118a0ca620e436ef12f0f3,"sta

wheeling eect's",3,,ORG
67118a0ca620e436ef12f0f6,chaing recce,3,,ORG
67118a0ca620e436ef12f0f8,"k5266 ressed 1n6,rc5",3,,ORG
67118a0ca620e436ef12f0f9,"i.r.
",3,,ORG
67118a0ca620e436ef12f0fc,division	department	location	date of rate of,3,,ORG
67118a0ca620e436ef12f0fe,all	mgr,3,,ORG
67118a0ca620e436ef12f0ff,sta. serv.,6,,ORG
67118a0ca620e436ef12f100,balto	c.t.	wash d.c.,3,,ORG
67118a0ca620e436ef12f103,sta. serv,3,,ORG
67118a0ca620e436ef12f104,supl,3,,ORG
67118a0ca620e436ef12f106,sta. & mhs,3,,ORG
67118a0ca620e436ef12f107,stas,6,,ORG
67118a0ca620e436ef12f108,"b&o-co
",3,,ORG
67118a0ca620e436ef12f10d,diagnostic clerk,3,,ORG
67118a0ca620e436ef12f10e,checker & clalker,6,,ORG
67118a0ca620e436ef12f110,"& 3-15-299 

 	wilim",3,,ORG
67118a0ca620e436ef12f111,swedish office,3,,ORG
67118a0ca620e436ef12f112,rlason,3,,ORG
67118a0ca620e436ef12f113,shctt3 jag anmr,3,,ORG
67118a0ca620e436ef12f114,sech,3,,ORG
67118a0ca620e436ef12f115,"account balto
spp",3,,ORG
67118a0ca620e436ef12f116,i.d. pro：201305 balto,3,,ORG
67118a0ca620e436ef12f118,comp &,3,,ORG
67118a0ca620e436ef12f119,stat op performance rogson del,3,,ORG
67118a0ca620e436ef12f123,ide & i,3,,ORG
67118a0ca620e436ef12f127,div mechanical air transportation rate of pay,3,,ORG
67118a0ca620e436ef12f129,tab m mechanical,3,,ORG
67118a0ca620e436ef12f12e,6111,6,,ORG
67118a0ca620e436ef12f12f,main track switch,3,,ORG
67118a0ca620e436ef12f130,owens illinois glass company,3,,ORG
67118a0ca620e436ef12f131,aurora,15,,ORG
67118a0ca620e436ef12f135,db-2921-0,3,,ORG
67118a0ca620e436ef12f13a,r-7452-b.,3,,ORG
67118a0ca620e436ef12f13b,k7452a resgd,3,,ORG
67118a0ca620e436ef12f13e,"id#61111
service",3,,ORG
67118a0ca620e436ef12f13f,fireman buffalo c.t. punxsutawney,3,,ORG
67118a0ca620e436ef12f140,"61111
service",3,,ORG
67118a0ca620e436ef12f141,"r70b resumed
r70a inv",3,,ORG
67118a0ca620e436ef12f142,r70r furl'd,3,,ORG
67118a0ca620e436ef12f147,t.d. 800095 misc.,3,,ORG
67118a0ca620e436ef12f148,service dates occupation division department location rate of pay remarks information relating to change in service position or status cause for leaving etc,3,,ORG
67118a0ca620e436ef12f14b,clerk revenue acct,3,,ORG
67118a0ca620e436ef12f14d,transit clerk,3,,ORG
67118a0ca620e436ef12f14f,ledger clerk accts,6,,ORG
67118a0ca620e436ef12f150,rea gen. inc.,3,,ORG
67118a0ca620e436ef12f151,rb post off,3,,ORG
67118a0ca620e436ef12f154,comp t.opr,3,,ORG
67118a0ca620e436ef12f155,rb,15,,ORG
67118a0ca620e436ef12f157,ria gen. inc.,3,,ORG
67118a0ca620e436ef12f158,reb r&o,3,,ORG
67118a0ca620e436ef12f159,81a-140 16.36 r28 tech,3,,ORG
67118a0ca620e436ef12f15a,tompk,3,,ORG
67118a0ca620e436ef12f15b,n.j.729.00 r&o hq,3,,ORG
67118a0ca620e436ef12f161,extra storehelper nat'l mngt,3,,ORG
67118a0ca620e436ef12f16a,b-22,3,,ORG
67118a0ca620e436ef12f16c,fireman new york c. t. st.,3,,ORG
67118a0ca620e436ef12f172,fireman                                                             chicago                   ,3,,ORG
67118a0ca620e436ef12f175,pensioned                      eural                                                                                                                                                                                                                                                                            ,3,,ORG
67118a0ca620e436ef12f179,the chicago division,114,,ORG
67118a0ca620e436ef12f17b,b-1,6,,ORG
67118a0ca620e436ef12f17d,j.d. merrill,3,,ORG
67118a0ca620e436ef12f184,trackma,6,,ORG
67118a0ca620e436ef12f189,first study,3,,ORG
67118a0ca620e436ef12f18b,"robert 
pgh",3,,ORG
67118a0ca620e436ef12f190,the helper carman's,9,,ORG
67118a0ca620e436ef12f192,rating h.d. civilian reserve,3,,ORG
67118a0ca620e436ef12f193,laborer eds ind,3,,ORG
67118a0ca620e436ef12f195,nplace,3,,ORG
67118a0ca620e436ef12f197,nrail sp,3,,ORG
67118a0ca620e436ef12f198,ntotal forward,3,,ORG
67118a0ca620e436ef12f199,ncol 2,3,,ORG
67118a0ca620e436ef12f19a,n0 nvine,3,,ORG
67118a0ca620e436ef12f19d,bar  nflacer,3,,ORG
67118a0ca620e436ef12f1a0,the_terhouse,3,,ORG
67118a0ca620e436ef12f1a3,air a hearing h pay,12,,ORG
67118a0ca620e436ef12f1a4,laborer middle np dubois shop,3,,ORG
67118a0ca620e436ef12f1a6,hostler mp,6,,ORG
67118a0ca620e436ef12f1a7,engne prep,3,,ORG
67118a0ca620e436ef12f1a8,.53 furl'd &,3,,ORG
67118a0ca620e436ef12f1a9,.59 ohgd,3,,ORG
67118a0ca620e436ef12f1aa,.59 ngd,3,,ORG
67118a0ca620e436ef12f1ab,.59,3,,ORG
67118a0ca620e436ef12f1ac,fnancen,3,,ORG
67118a0ca620e436ef12f1b2,shop        cumb,3,,ORG
67118a0ca620e436ef12f1b4,reel plant        ,3,,ORG
67118a0ca620e436ef12f1b6,beechman. stud,3,,ORG
67118a0ca620e436ef12f1bb,usa & name - last i date,3,,ORG
67118a0ca620e436ef12f1c4,ap cert,3,,ORG
67118a0ca620e436ef12f1c7,fireman oiler pgh,3,,ORG
67118a0ca620e436ef12f1c8,m.p. c'willo #,3,,ORG
67118a0ca620e436ef12f1cc,b new pp apll,3,,ORG
67118a0ca620e436ef12f1cd,r5443-res,3,,ORG
67118a0ca620e436ef12f1ce,pss jan/apri,3,,ORG
67118a0ca620e436ef12f1cf,r54844 inc.,3,,ORG
67118a0ca620e436ef12f1d3,"m-s-cel
service dates",3,,ORG
67118a0ca620e436ef12f1d6,"yard helper st. louis -	
",3,,ORG
67118a0ca620e436ef12f1d8,r85 - inv,3,,ORG
67118a0ca620e436ef12f1e0,federal inspector,18,,ORG
67118a0ca620e436ef12f1e3,dm 5286-j,3,,ORG
67118a0ca620e436ef12f1e9,b evaumed b3654-a furl'd,3,,ORG
67118a0ca620e436ef12f1ed,brake mon,3,,ORG
67118a0ca620e436ef12f1ee,irp,3,,ORG
67118a0ca620e436ef12f1f3,mechanical......m air,3,,ORG
67118a0ca620e436ef12f1f4,c.t. pittsburg,3,,ORG
67118a0ca620e436ef12f1f5,fireman pittsburg c.t.,3,,ORG
67118a0ca620e436ef12f1f8,hostler m.p. glenwood,3,,ORG
67118a0ca620e436ef12f1fc,r5648a trf,3,,ORG
67118a0ca620e436ef12f203,fireman b&o c.t. chicago,3,,ORG
67118a0ca620e436ef12f204,ill appl,3,,ORG
67118a0ca620e436ef12f20b,the pittsburgh w.e. district seniority roster,3,,ORG
67118a0ca620e436ef12f20f,e.a. labor,3,,ORG
67118a0ca620e436ef12f216,i.d. certficate no,3,,ORG
67118a0ca620e436ef12f218,c agt,3,,ORG
67118a0ca620e436ef12f21d,kalso,3,,ORG
67118a0ca620e436ef12f225,janitor-trucker specgrove ave,3,,ORG
67118a0ca620e436ef12f227,rtn sec,3,,ORG
67118a0ca620e436ef12f229,cpv,3,,ORG
67118a0ca620e436ef12f22a,jarrey wxxxson,3,,ORG
67118a0ca620e436ef12f22f,the ohio division of,3,,ORG
67118a0ca620e436ef12f230,the mofw department,3,,ORG
67118a0ca620e436ef12f233,hoo data syst,3,,ORG
67118a0ca620e436ef12f234,grunkemeyer,3,,ORG
67118a0ca620e436ef12f236,"c
rate of pay
left service - cause",9,,ORG
67118a0ca620e436ef12f237,p. co.,3,,ORG
67118a0ca620e436ef12f240,re2-a resumed7-16-62,3,,ORG
67118a0ca620e436ef12f241,re2-b8-16-62,3,,ORG
67118a0ca620e436ef12f242,rossford,18,,ORG
67118a0ca620e436ef12f245,trackman toledo m.w,3,,ORG
67118a0ca620e436ef12f248,lit,6,,ORG
67118a0ca620e436ef12f249,nri,3,,ORG
67118a0ca620e436ef12f24b,"card/2

remarks:-information relating to",3,,ORG
67118a0ca620e436ef12f24d,"188/20712

service",3,,ORG
67118a0ca620e436ef12f254,isssg no,6,,ORG
67118a0ca620e436ef12f25e,n                                                                                                                                                         transportation,3,,ORG
67118a0ca620e436ef12f25f,services-food sect,3,,ORG
67118a0ca620e436ef12f261,food,3,,ORG
67118a0ca620e436ef12f262,cdl,3,,ORG
67118a0ca620e436ef12f263,pr-31 n5-1-71                 ,3,,ORG
67118a0ca620e436ef12f266,n ndate                   occupation                         sta,3,,ORG
67118a0ca620e436ef12f26a,n n4-9-67                waiter,3,,ORG
67118a0ca620e436ef12f26f,clerk comm'l c & m,3,,ORG
67118a0ca620e436ef12f270,i&m porter,3,,ORG
67118a0ca620e436ef12f272,i. war,3,,ORG
67118a0ca620e436ef12f273,i. war ls,3,,ORG
67118a0ca620e436ef12f279,job lc,6,,ORG
67118a0ca620e436ef12f283,pumping mrn buffalo m personal,3,,ORG
67118a0ca620e436ef12f289,n ndate occupation sit,3,,ORG
67118a0ca620e436ef12f28b,n4-14-48,3,,ORG
67118a0ca620e436ef12f28d,compt opr banta audet est,3,,ORG
67118a0ca620e436ef12f294,rossford h.s.,3,,ORG
67118a0ca620e436ef12f295,maint.man,3,,ORG
67118a0ca620e436ef12f297,g. t.,15,,ORG
67118a0ca620e436ef12f298,ohio promotion-change position,3,,ORG
67118a0ca620e436ef12f29d,the master mechanic's office at benwood,6,,ORG
67118a0ca620e436ef12f29f,the wheeling division clerks' roster,6,,ORG
67118a0ca620e436ef12f2a3,"fireman
reg",3,,ORG
67118a0ca620e436ef12f2a6,"w.b.
r",3,,ORG
67118a0ca620e436ef12f2a8,m.p. chicago appl,3,,ORG
67118a0ca620e436ef12f2ac,certificate of birth,24,,ORG
67118a0ca620e436ef12f2ae,baltimore city health department,15,,ORG
67118a0ca620e436ef12f2b2,foreign trade - university of baltimore.2-66,3,,ORG
67118a0ca620e436ef12f2b3,principles of transportation - university,3,,ORG
67118a0ca620e436ef12f2b8,fireman s00 chg,3,,ORG
67118a0ca620e436ef12f2b9,fireman b&ct ct lincoln street,3,,ORG
67118a0ca620e436ef12f2c0,f&p&o,3,,ORG
67118a0ca620e436ef12f2c3,messenger n.y. terminal,3,,ORG
67118a0ca620e436ef12f2c8,employed	m	home of duty	left service,3,,ORG
67118a0ca620e436ef12f2d0,occupation secy,6,,ORG
67118a0ca620e436ef12f2d1,dfa,3,,ORG
67118a0ca620e436ef12f2d3,r222a gen.inc.xx & confl adj,3,,ORG
67118a0ca620e436ef12f2d7,trf akron o div s social security no,3,,ORG
67118a0ca620e436ef12f2db,g.brinest,3,,ORG
67118a0ca620e436ef12f2df,inc i xx & corf adj,3,,ORG
67118a0ca620e436ef12f2e0,qdb li4-58 59,3,,ORG
67118a0ca620e436ef12f2e3,machinist akr-ch m.p.,3,,ORG
67118a0ca620e436ef12f2ec,ntt massillon,3,,ORG
67118a0ca620e436ef12f2ee,fireman ot r4055-a,3,,ORG
67118a0ca620e436ef12f2ef,r4049-a purl,3,,ORG
67118a0ca620e436ef12f2f2,movement opr,3,,ORG
67118a0ca620e436ef12f2f3,resaa gt,3,,ORG
67118a0ca620e436ef12f2f4,train serv,3,,ORG
67118a0ca620e436ef12f2f8,indpt frisco,3,,ORG
67118a0ca620e436ef12f2f9,asst supt/freight,3,,ORG
67118a0ca620e436ef12f2fa,spl seriivice clrk cent,3,,ORG
67118a0ca620e436ef12f2fb,eagle eastern line,3,,ORG
67118a0ca620e436ef12f2fc,lts service center,3,,ORG
67118a0ca620e436ef12f2fd,clk steno,3,,ORG
67118a0ca620e436ef12f2fe,dsm coal trf,3,,ORG
67118a0ca620e436ef12f302,"sight s
hearing h
color c
sch",3,,ORG
67118a0ca620e436ef12f303,r=7460,3,,ORG
67118a0ca620e436ef12f306,air a.,3,,ORG
67118a0ca620e436ef12f30a,homoluch,3,,ORG
67118a0ca620e436ef12f30c,rs fed,3,,ORG
67118a0ca620e436ef12f30f,9/30/42,3,,ORG
67118a0ca620e436ef12f311,arthur                 lewis,3,,ORG
67118a0ca620e436ef12f312,c.t.                   ,6,,ORG
67118a0ca620e436ef12f313,conflu,6,,ORG
67118a0ca620e436ef12f314,aptron,3,,ORG
67118a0ca620e436ef12f319,c. t. balno,3,,ORG
67118a0ca620e436ef12f31a,cumbo c,3,,ORG
67118a0ca620e436ef12f31b,"superintended
emito",3,,ORG
67118a0ca620e436ef12f31c,"c.t.
balto",6,,ORG
67118a0ca620e436ef12f31f,ineso sdec,3,,ORG
67118a0ca620e436ef12f322,o,3,,ORG
67118a0ca620e436ef12f323,ga,30,,ORG
67118a0ca620e436ef12f328,georalel,3,,ORG
67118a0ca620e436ef12f32d,prests,3,,ORG
67118a0ca620e436ef12f32e,sigr & nurner c.,3,,ORG
67118a0ca620e436ef12f32f,orwgh - lat,3,,ORG
67118a0ca620e436ef12f332,proeckneccies & diftlonce &éríbeal,3,,ORG
67118a0ca620e436ef12f334,ieron,3,,ORG
67118a0ca620e436ef12f336,stan ge x,3,,ORG
67118a0ca620e436ef12f337,maa,3,,ORG
67118a0ca620e436ef12f338,bphy rcsea nd sovgom,3,,ORG
67118a0ca620e436ef12f33a,lslithyusuiaigr,3,,ORG
67118a0ca620e436ef12f33b,oueheokin s ma,3,,ORG
67118a0ca620e436ef12f340,wells inc,3,,ORG
67118a0ca620e436ef12f343,ig wrli plicee ratrtintrhb,3,,ORG
67118a0ca620e436ef12f345,boumricayt nept holds rerareaetrrz la ore,3,,ORG
67118a0ca620e436ef12f34d,group ii,3,,ORG
67118a0ca620e436ef12f34e,clerks,21,,ORG
67118a0ca620e436ef12f34f,group i,3,,ORG
67118a0ca620e436ef12f350,clerks' agreement,3,,ORG
67118a0ca620e436ef12f354,the church of st. justin martyr,6,,ORG
67118a0ca620e436ef12f35a,blanchester m.w.,3,,ORG
67118a0ca620e436ef12f35b,"signalman
acct",3,,ORG
67118a0ca620e436ef12f35c,"signalman
sig",6,,ORG
67118a0ca620e436ef12f35e,"transporations
rate of pay",3,,ORG
67118a0ca620e436ef12f367,dominion r-75430,3,,ORG
67118a0ca620e436ef12f36a,e. a. labour,3,,ORG
67118a0ca620e436ef12f36f,ditcher fireman,33,,ORG
67118a0ca620e436ef12f370,"fireman
craneman
s c engineer",3,,ORG
67118a0ca620e436ef12f372,"mdalp
wheeling
benwood",3,,ORG
67118a0ca620e436ef12f373,"benwood benwood benwood
pcc",3,,ORG
67118a0ca620e436ef12f37b,whiting yard,12,,ORG
67118a0ca620e436ef12f37e,lli,3,,ORG
67118a0ca620e436ef12f37f,"h 
heating",3,,ORG
67118a0ca620e436ef12f383,"description division department location rate of pay
",3,,ORG
67118a0ca620e436ef12f389,notification of birt registration,3,,ORG
67118a0ca620e436ef12f38a,the bureau of the census,3,,ORG
67118a0ca620e436ef12f38c,chambers,3,,ORG
67118a0ca620e436ef12f394,group iii - n.y. terminal clerk's,3,,ORG
67118a0ca620e436ef12f399,fairbanks-phila,3,,ORG
67118a0ca620e436ef12f39c,c. fairbanks-phila,3,,ORG
67118a0ca620e436ef12f39f,spec acct,3,,ORG
67118a0ca620e436ef12f3a0,b. wild-phila,3,,ORG
67118a0ca620e436ef12f3a1,j.a. burtch-ogden,3,,ORG
67118a0ca620e436ef12f3ae,balto c.t. locust point,3,,ORG
67118a0ca620e436ef12f3b0,apprd,21,,ORG
67118a0ca620e436ef12f3b2,abolished n7-28-55 statement,3,,ORG
67118a0ca620e436ef12f3b3,r60 chgd reg,3,,ORG
67118a0ca620e436ef12f3b4,balto stores,3,,ORG
67118a0ca620e436ef12f3b5,curtis bay cl pr,3,,ORG
67118a0ca620e436ef12f3b7,clerk stores riverside,3,,ORG
67118a0ca620e436ef12f3ba,p-39618,3,,ORG
67118a0ca620e436ef12f3bb,nid# 101842 n,3,,ORG
67118a0ca620e436ef12f3bd,-2/52,3,,ORG
67118a0ca620e436ef12f3bf,os&d,15,,ORG
67118a0ca620e436ef12f3c1,clk locust point,3,,ORG
67118a0ca620e436ef12f3c3,r6637a-assigned,3,,ORG
67118a0ca620e436ef12f3ca,ex pres,3,,ORG
67118a0ca620e436ef12f3cb,"bolton list 7 / / 52
occupation",3,,ORG
67118a0ca620e436ef12f3cd,"barnsley
dept",3,,ORG
67118a0ca620e436ef12f3ce,rnsnz,3,,ORG
67118a0ca620e436ef12f3d0,"loading f/s engr
free h
s 41",3,,ORG
67118a0ca620e436ef12f3d1,"technician
dept",3,,ORG
67118a0ca620e436ef12f3d4,div rate of pay cause left service,12,,ORG
67118a0ca620e436ef12f3d6,r69a pos,3,,ORG
67118a0ca620e436ef12f3d7,forwded clerk,3,,ORG
67118a0ca620e436ef12f3d8,rec diff clk,3,,ORG
67118a0ca620e436ef12f3d9,clearance clk,3,,ORG
67118a0ca620e436ef12f3db,clerk rate board posts tp,3,,ORG
67118a0ca620e436ef12f3dc,unofficial csc,3,,ORG
67118a0ca620e436ef12f3de,rec auditor,3,,ORG
67118a0ca620e436ef12f3df,forwded clerk local sett,3,,ORG
67118a0ca620e436ef12f3e1,buff dep,3,,ORG
67118a0ca620e436ef12f3e2,mania,3,,ORG
67118a0ca620e436ef12f3e6,w. e. strothers & asst,3,,ORG
67118a0ca620e436ef12f3e8,bond flagman,3,,ORG
67118a0ca620e436ef12f3ea,w. va. yard,15,,ORG
67118a0ca620e436ef12f3ec,coupler,6,,ORG
67118a0ca620e436ef12f3ee,"db17674-d.
",3,,ORG
67118a0ca620e436ef12f3ef,w. va. monongah division yard foreman,3,,ORG
67118a0ca620e436ef12f3f1,pittsburgh plate glass co.,6,,ORG
67118a0ca620e436ef12f3f2,clarksburg yard,12,,ORG
67118a0ca620e436ef12f3f3,freight conductor on right conductor,3,,ORG
67118a0ca620e436ef12f3f6,np24,3,,ORG
67118a0ca620e436ef12f3f8,craft william gaylord,3,,ORG
67118a0ca620e436ef12f3f9,"helper carman buffalo m.p. dubois
",3,,ORG
67118a0ca620e436ef12f3fb,"apprship r70a
furl'd",3,,ORG
67118a0ca620e436ef12f3fd,gaylord,6,,ORG
67118a0ca620e436ef12f3fe,lears) college,3,,ORG
67118a0ca620e436ef12f3ff,appr machinist buffalo,3,,ORG
67118a0ca620e436ef12f402,➡ ➡,3,,ORG
67118a0ca620e436ef12f406,temp-lft mach appr,3,,ORG
67118a0ca620e436ef12f407,vet,9,,ORG
67118a0ca620e436ef12f408,r& lofa mil,3,,ORG
67118a0ca620e436ef12f412,mechanical mechanical m air a transportation t rate of pay cause left service employment,3,,ORG
67118a0ca620e436ef12f414,tobaco wire,3,,ORG
67118a0ca620e436ef12f41a,.53 l3824 gerreral !,3,,ORG
67118a0ca620e436ef12f423,"parnes, sr.",3,,ORG
67118a0ca620e436ef12f426,mechanical m sight s .56,3,,ORG
67118a0ca620e436ef12f427,shop-laborer ex,3,,ORG
67118a0ca620e436ef12f42c,"muscel
service dates occupation division department location rate of pay",3,,ORG
67118a0ca620e436ef12f42d,sac laborer,3,,ORG
67118a0ca620e436ef12f42e,r5454-a,3,,ORG
67118a0ca620e436ef12f439,drexel-parsons,3,,ORG
67118a0ca620e436ef12f43d,mong department mong location c.t. cowen lofa ext,3,,ORG
67118a0ca620e436ef12f43f,bh ex,3,,ORG
67118a0ca620e436ef12f440,pr-31 resumed,3,,ORG
67118a0ca620e436ef12f44e,occupation sta dept,6,,ORG
67118a0ca620e436ef12f44f,mechanical air transportation rate of pay left ser,3,,ORG
67118a0ca620e436ef12f451,cb&q,9,,ORG
67118a0ca620e436ef12f453,n.y.c.,6,,ORG
67118a0ca620e436ef12f458,hubbard & company,3,,ORG
67118a0ca620e436ef12f459,cicero,3,,ORG
67118a0ca620e436ef12f45f,foreman buffalo,9,,ORG
67118a0ca620e436ef12f465,location: cumb,3,,ORG
67118a0ca620e436ef12f469,laborer cumberland m.p. 2390 reeln,3,,ORG
67118a0ca620e436ef12f46a,shop laborer perm,3,,ORG
67118a0ca620e436ef12f46d,fulton,21,,ORG
67118a0ca620e436ef12f46f,mechanical m sight s rate air a hearing h of transportation t color c pay efficiency test complied c left file number date occupation division,3,,ORG
67118a0ca620e436ef12f471,fireman wheeling c.t.,9,,ORG
67118a0ca620e436ef12f473,remar informa reg,3,,ORG
67118a0da620e436ef12f477,r. p m,3,,ORG
67118a0da620e436ef12f478,"nnty nd lating - 
e",3,,ORG
67118a0da620e436ef12f47c,aset,3,,ORG
67118a0da620e436ef12f47f,nernest nname,3,,ORG
67118a0da620e436ef12f480,n n11-16-69-,3,,ORG
67118a0da620e436ef12f484,walbridge yard,3,,ORG
67118a0da620e436ef12f489,ds-37307-p.,3,,ORG
67118a0da620e436ef12f48c,carman helper morg m.p. grafton,3,,ORG
67118a0da620e436ef12f48d,carman helper akr-chgo haselton trfd,3,,ORG
67118a0da620e436ef12f490,secur ity,6,,ORG
67118a0da620e436ef12f493,sorter clerk,12,,ORG
67118a0da620e436ef12f494,"nail & file clk
mail & dist",3,,ORG
67118a0da620e436ef12f495,matching & ref,3,,ORG
67118a0da620e436ef12f496,"clerk
mail & disributionclerk",3,,ORG
67118a0da620e436ef12f49b,"bur
asst",3,,ORG
67118a0da620e436ef12f49d,r& chd,3,,ORG
67118a0da620e436ef12f49e,bac,6,,ORG
67118a0da620e436ef12f4a1,baltimore.....m p,3,,ORG
67118a0da620e436ef12f4a2,p.f. 2462-8,3,,ORG
67118a0da620e436ef12f4a9,whseman camden whse balt,3,,ORG
67118a0da620e436ef12f4ae,nj-h wl - *  - 0chgo tml,3,,ORG
67118a0da620e436ef12f4b0,ng,9,,ORG
67118a0da620e436ef12f4b1,r85-a. furl'd,3,,ORG
67118a0da620e436ef12f4b3,r85-4 res,3,,ORG
67118a0da620e436ef12f4c0,police department,24,,ORG
67118a0da620e436ef12f4c1,freeman station,3,,ORG
67118a0da620e436ef12f4c2,"air

transportation  

rate of pay",3,,ORG
67118a0da620e436ef12f4c3,smith  &  ,3,,ORG
67118a0da620e436ef12f4c5,left service',3,,ORG
67118a0da620e436ef12f4c6,department',3,,ORG
67118a0da620e436ef12f4ca,vco,3,,ORG
67118a0da620e436ef12f4cb,mhhr,3,,ORG
67118a0da620e436ef12f4cc,consolidated 2-16-61         ,3,,ORG
67118a0da620e436ef12f4cd,y&t mech,3,,ORG
67118a0da620e436ef12f4d2,r6814b pos,3,,ORG
67118a0da620e436ef12f4d9,w.p. keyer car,3,,ORG
67118a0da620e436ef12f4da,w.p. keyser,3,,ORG
67118a0da620e436ef12f4db,"keyser ws 2/55
",3,,ORG
67118a0da620e436ef12f4de,bond crdl,3,,ORG
67118a0da620e436ef12f4e3,carman insptr        balto          m.p,3,,ORG
67118a0da620e436ef12f4eb,comp.1st 6mo.last yr,3,,ORG
67118a0da620e436ef12f4ee,yard helper r.j. crowl,3,,ORG
67118a0da620e436ef12f4f0,oa,3,,ORG
